"STATION","NAME","DATE","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WT05"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-04-20","0.00","0.0","0.0","73","45","56",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-04-21","0.00","0.0","0.0","76","51","51",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-04-22","0.57","0.0","0.0","51","36","38",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-04-23","1.32","6.0","6.0","41","31","32",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-04-24","0.23","0.0","0.0","36","32","35",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-04-25","0.02","0.0","0.0","45","32","41",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-04-26","0.00","0.0","0.0","51","29","44",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-04-27","0.36","0.0","0.0","64","32","33",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-04-28","0.00","0.0","0.0","44","25","34",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-04-29","0.00","0.0","0.0","49","24","39",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-04-30","0.00","0.0","0.0","53","27","37",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-05-01","0.22","0.0","0.0","62","37","51",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-05-02","0.01","0.0","0.0","60","49","52",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-05-03","0.29","0.0","0.0","69","52","57",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-05-04","0.98","0.0","0.0","82","57","63",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-05-05","0.00","0.0","0.0","78","49","49",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-05-06","0.00","0.0","0.0","61","38","41",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-05-07","0.00","0.0","0.0","67","37","53",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-05-08","0.29","0.0","0.0","64","52","52",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-05-09","0.31","0.0","0.0","62","52","58",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-05-10","0.06","0.0","0.0","67","46","46",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-05-11","0.00","0.0","0.0","56","35","49",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-05-12","0.00","0.0","0.0","64","37","47",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-05-13","0.00","0.0","0.0","78","47","52",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-05-14","0.10","0.0","0.0","78","50","56",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-05-15","0.25","0.0","0.0","67","56","60",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-05-16","0.02","0.0","0.0","72","57","65",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-05-17","0.00","0.0","0.0","77","35","46",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-05-18","0.00","0.0","0.0","61","34","49",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-05-19","0.00","0.0","0.0","73","42","54",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-05-20","0.00","0.0","0.0","81","46","57",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-05-21","0.00","0.0","0.0","85","53","63",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-05-22","0.00","0.0","0.0","75","60","64",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-05-23","0.00","0.0","0.0","78","58","60",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-05-24","0.00","0.0","0.0","76","57","68",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-05-25","0.00","0.0","0.0","79","63","66",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-05-26","0.00","0.0","0.0","83","61","70",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-05-27","0.00","0.0","0.0","83","52","65",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-05-28","0.00","0.0","0.0","84","57","70",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-05-29","0.00","0.0","0.0","89","69","77",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-05-30","0.38","0.0","0.0","89","61","64",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-05-31","0.00","0.0","0.0","77","46","56",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-06-01","0.00","0.0","0.0","67","43","52",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-06-02","0.43","0.0","0.0","67","52","60",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-06-03","0.02","0.0","0.0","67","51","55",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-06-04","0.04","0.0","0.0","65","51","54",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-06-05","0.17","0.0","0.0","63","46","52",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-06-06","0.01","0.0","0.0","62","44","54",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-06-07","0.00","0.0","0.0","73","44","54",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-06-08","0.00","0.0","0.0","74","48","57",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-06-09","0.04","0.0","0.0","81","55","59",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-06-10","0.04","0.0","0.0","74","59","64",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-06-11","0.00","0.0","0.0","87","63","71",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-06-12","0.14","0.0","0.0","85","64","64",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-06-13","0.41","0.0","0.0","68","49","53",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-06-14","0.00","0.0","0.0","69","44","52",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-06-15","0.00","0.0","0.0","76","47","59",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-06-16","0.00","0.0","0.0","82","56","67",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-06-17","0.00","0.0","0.0","82","59","64",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-06-18","0.00","0.0","0.0","80","62","62",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-06-19","0.05","0.0","0.0","70","62","63",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-06-20","0.26","0.0","0.0","86","62","74",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-06-21","0.00","0.0","0.0","92","64","75",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-06-22","0.00","0.0","0.0","92","63","69",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-06-23","0.00","0.0","0.0","79","54","63",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-06-24","0.00","0.0","0.0","78","51","61",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-06-25","0.15","0.0","0.0","81","60","62",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-06-26","0.08","0.0","0.0","69","48","57",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-06-27","0.00","0.0","0.0","71","46","62",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-06-28","0.00","0.0","0.0","78","52","63",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-06-29","0.00","0.0","0.0","86","63","74",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-06-30","0.00","0.0","0.0","90","61","69",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-07-01","0.00","0.0","0.0","89","63","69",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-07-02","0.00","0.0","0.0","87","55","67",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-07-03","0.00","0.0","0.0","82","54","64",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-07-04","0.05","0.0","0.0","89","64","71",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-07-05","0.00","0.0","0.0","91","67","71",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-07-06","0.00","0.0","0.0","83","51","59",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-07-07","0.00","0.0","0.0","92","59","65",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-07-08","0.40","0.0","0.0","80","60","64",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-07-09","0.00","0.0","0.0","82","56","60",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-07-10","0.00","0.0","0.0","78","53","56",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-07-11","0.00","0.0","0.0","82","49","64",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-07-12","0.00","0.0","0.0","85","57","73",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-07-13","0.00","0.0","0.0","91","68","71",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-07-14","0.00","0.0","0.0","88","63","74",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-07-15","0.00","0.0","0.0","88","69","72",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-07-16","0.31","0.0","0.0","81","65","69",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-07-17","0.00","0.0","0.0","86","64","71",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-07-18","0.00","0.0","0.0","95","67","76",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-07-19","0.00","0.0","0.0","83","57","65",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-07-20","0.13","0.0","0.0","82","61","62",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-07-21","0.06","0.0","0.0","68","56","62",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-07-22","0.00","0.0","0.0","79","60","68",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-07-23","0.00","0.0","0.0","83","68","74",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-07-24","0.00","0.0","0.0","92","70","74",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-07-25","0.00","0.0","0.0","82","50","63",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-07-26","0.18","0.0","0.0","80","63","65",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-07-27","0.32","0.0","0.0","83","65","68",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-07-28","0.00","0.0","0.0","81","62","65",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-07-29","0.14","0.0","0.0","79","65","69",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-07-30","0.00","0.0","0.0","82","53","59",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-07-31","0.00","0.0","0.0","86","58","72",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-08-01","0.13","0.0","0.0","82","61","64",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-08-02","0.02","0.0","0.0","81","57","64",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-08-03","0.00","0.0","0.0","86","62","66",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-08-04","0.00","0.0","0.0","91","66","76",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-08-05","0.00","0.0","0.0","92","75","78",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-08-06","0.08","0.0","0.0","83","61","65",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-08-07","0.00","0.0","0.0","76","50","57",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-08-08","0.00","0.0","0.0","86","55","64",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-08-09","0.00","0.0","0.0","88","62","71",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-08-10","0.64","0.0","0.0","88","65","66",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-08-11","0.06","0.0","0.0","77","65","69",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-08-12","0.00","0.0","0.0","81","57","60",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-08-13","0.14","0.0","0.0","79","58","62",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-08-14","0.00","0.0","0.0","80","60","63",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-08-15","1.55","0.0","0.0","80","63","64",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-08-16","0.00","0.0","0.0","76","51","56",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-08-17","0.00","0.0","0.0","80","56","68",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-08-18","0.09","0.0","0.0","74","54","58",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-08-19","0.00","0.0","0.0","72","46","49",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-08-20","0.00","0.0","0.0","76","49","56",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-08-21","0.00","0.0","0.0","74","47","50",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-08-22","0.00","0.0","0.0","76","49","54",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-08-23","0.00","0.0","0.0","80","53","57",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-08-24","0.00","0.0","0.0","82","51","56",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-08-25","0.00","0.0","0.0","86","56","61",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-08-26","0.00","0.0","0.0","85","61","69",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-08-27","0.00","0.0","0.0","85","65","69",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-08-28","0.87","0.0","0.0","83","65","66",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-08-29","0.00","0.0","0.0","77","50","51",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-08-30","0.00","0.0","0.0","71","44","47",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-08-31","0.00","0.0","0.0","80","47","59",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-09-01","0.00","0.0","0.0","89","59","64",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-09-02","0.00","0.0","0.0","82","50","55",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-09-03","0.00","0.0","0.0","83","55","66",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-09-04","0.00","0.0","0.0","75","66","69",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-09-05","0.48","0.0","0.0","78","65","65",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-09-06","0.01","0.0","0.0","78","59","67",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-09-07","0.21","0.0","0.0","84","60","62",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-09-08","0.00","0.0","0.0","81","62","71",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-09-09","0.50","0.0","0.0","75","50","53",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-09-10","0.03","0.0","0.0","68","42","50",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-09-11","0.00","0.0","0.0","64","38","47",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-09-12","0.00","0.0","0.0","73","45","47",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-09-13","0.00","0.0","0.0","79","47","56",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-09-14","0.00","0.0","0.0","82","56","61",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-09-15","0.50","0.0","0.0","80","52","54",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-09-16","0.00","0.0","0.0","65","45","57",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-09-17","0.00","0.0","0.0","68","46","47",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-09-18","0.11","0.0","0.0","74","47","63",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-09-19","1.00","0.0","0.0","71","42","46",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-09-20","0.00","0.0","0.0","61","39","48",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-09-21","0.00","0.0","0.0","67","48","57",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-09-22","0.37","0.0","0.0","73","57","64",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-09-23","0.24","0.0","0.0","69","40","43",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-09-24","0.00","0.0","0.0","60","40","43",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-09-25","0.00","0.0","0.0","61","43","47",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-09-26","0.04","0.0","0.0","69","47","57",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-09-27","0.13","0.0","0.0","65","45","46",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-09-28","0.13","0.0","0.0","64","46","52",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-09-29","0.06","0.0","0.0","55","49","49",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-09-30","0.00","0.0","0.0","62","39","44",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-10-01","0.30","0.0","0.0","56","44","51",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-10-02","0.00","0.0","0.0","63","48","57",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-10-03","0.06","0.0","0.0","64","57","62",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-10-04","0.00","0.0","0.0","75","60","62",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-10-05","0.00","0.0","0.0","72","46","55",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-10-06","0.22","0.0","0.0","75","50","50",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-10-07","0.11","0.0","0.0","56","38","41",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-10-08","0.07","0.0","0.0","53","32","34",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-10-09","0.00","0.0","0.0","56","32","39",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-10-10","0.00","0.0","0.0","61","39","53",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-10-11","0.00","0.0","0.0","61","37","38",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-10-12","0.09","0.0","0.0","55","38","40",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-10-13","0.00","0.0","0.0","46","23","24",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-10-14","0.15","0.0","0.0","52","24","48",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-10-15","0.00","0.0","0.0","72","48","60",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-10-16","0.00","0.0","0.0","67","44","44",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-10-17","0.00","0.0","0.0","52","31","31",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-10-18","0.00","0.0","0.0","65","31","52",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-10-19","0.53","0.0","0.0","65","48","48",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-10-20","0.20","0.0","0.0","65","46","50",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-10-21","0.00","0.0","0.0","57","43","46",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-10-22","0.00","0.0","0.0","60","36","44",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-10-23","0.04","0.0","0.0","63","40","44",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-10-24","0.91","0.0","0.0","55","44","54",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-10-25","0.00","0.0","0.0","60","54","58",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-10-26","0.00","0.0","0.0","70","57","59",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-10-27","0.00","0.0","0.0","67","49","49",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-10-28","0.09","0.0","0.0","56","45","46",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-10-29","0.15","0.0","0.0","46","44","44",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-10-30","0.99","0.0","0.0","58","44","51",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-10-31","0.27","0.0","0.0","51","39","39",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-11-01","0.10","0.0","0.0","42","39","41",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-11-02","0.17","0.0","0.0","46","38","38",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-11-03","0.06","0.0","0.0","40","35","35",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-11-04","0.11","0.0","0.0","39","31","32",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-11-05","0.03","0.0","0.0","37","32","33",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-11-06","0.00","0.0","0.0","35","30","32",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-11-07","0.00","0.0","0.0","41","20","25",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-11-08","0.00","0.0","0.0","38","25","30",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-11-09","0.00","0.0","0.0","39","22","30",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-11-10","0.01","0.0","0.0","45","29","40",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-11-11","0.00","0.0","0.0","52","40","52",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-11-12","0.00","0.0","0.0","70","52","59",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-11-13","0.68","0.0","0.0","64","33","36",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-11-14","0.00","0.0","0.0","37","33","34",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-11-15","0.00","0.0","0.0","42","23","24",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-11-16","0.00","0.0","0.0","46","21","24",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-11-17","0.00","0.0","0.0","43","22","25",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-11-18","0.00","0.0","0.0","48","21","25",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-11-19","0.00","0.0","0.0","48","21","33",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-11-20","0.00","0.0","0.0","50","28","31",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-11-21","0.00","0.0","0.0","49","27","29",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-11-22","0.00","0.0","0.0","52","26","29",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-11-23","0.00","0.0","0.0","60","28","42",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-11-24","0.00","0.0","0.0","53","33","33",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-11-25","0.00","0.0","0.0","35","30","31",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-11-26","0.00","0.0","0.0","35","30","33",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-11-27","0.00","0.0","0.0","40","30","31",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-11-28","0.00","0.0","0.0","36","21","27",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-11-29","0.00","0.0","0.0","35","22","26",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-11-30","0.00","0.0","0.0","45","26","30",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-12-01","0.06","0.0","0.0","36","29","36",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-12-02","0.00","0.0","0.0","44","36","41",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-12-03","0.14","0.0","0.0","51","41","44",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-12-04","0.01","0.0","0.0","57","44","55",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-12-05","0.39","0.0","0.0","67","41","42",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-12-06","0.00","0.0","0.0","42","24","24",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-12-07","0.00","0.0","0.0","38","24","34",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-12-08","0.52","0.0","0.0","38","33","38",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-12-09","0.06","0.0","0.0","49","33","33",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-12-10","0.28","0.0","0.0","49","33","49",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-12-11","0.54","0.0","0.0","53","33","33",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-12-12","0.00","0.0","0.0","34","23","26",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-12-13","0.00","0.0","0.0","41","23","25",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-12-14","0.00","0.0","0.0","43","24","27",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-12-15","0.00","0.0","0.0","44","26","27",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-12-16","0.00","0.0","0.0","42","27","40",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-12-17","0.21","0.0","0.0","46","40","40",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-12-18","1.10","0.0","0.0","44","40","41",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-12-19","0.35","0.0","0.0","44","34","34",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-12-20","0.00","0.0","0.0","39","22","23",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-12-21","1.07","0.3","0.0","40","23","32",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-12-22","0.15","2.0","2.0","34","25","26",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-12-23","0.00","0.0","0.0","31","26","30",
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2012-12-24","0.00","0.0","0.0","36","26","28",
